Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,Log_TotalIncome,Log_LoanAmount,Normalized_TotalIncome,Normalized_LoanAmount,Income_Per_LoanAmount,Credit_Income_Ratio,ApplicantDependencyRatio,LoanAmount_To_IncomeRatio
1,0,0,0,0,360.0,1.0,0,1,4191.0,8.340933226000878,4.795790545596741,-0.4268297226040649,-0.2991759161413418,723.1110177340768,0.0002385496183206,0.0,0.5134166393832532
1,1,1,1,0,360.0,1.0,0,0,9352.0,9.143452426434552,4.934473933130692,0.3009670942248427,-0.1008369529812838,1575.8768351462645,0.0001069175665561,0.00010691756655618518,0.4864688792024208
1,0,0,0,0,360.0,1.0,2,1,6099.0,8.716044050161402,5.087596335232384,-0.1577662995252902,0.1525961666121237,1001.8732623090689,0.0001639344262295,0.0,0.5236283727169669
1,1,1,0,0,360.0,0.0,1,0,4369.0,8.382518288089635,4.804021044733257,-0.4017284179352903,-0.2881570848546719,752.7539900918454,0.0,0.0002288329519450801,0.5120182979905918
1,0,0,0,0,360.0,1.0,2,0,9166.0,9.123365357961776,5.501258210544727,0.2747376410316288,1.0671591634057247,1409.8809342987163,0.000109086942293,0.0,0.5434218776089242
0,1,0,0,0,360.0,1.0,1,1,5262.0,8.56845648535378,4.941642422609304,-0.2757988388947527,-0.0898181216946139,885.613711787315,0.000190005700171,0.0,0.5164513660247465
1,1,0,1,1,360.0,1.0,2,0,4735.0,8.462948176563842,4.934473933130692,-0.350115622942192,-0.1008369529812838,797.8803266058129,0.0002111486486486,0.0,0.5214520719189317
1,1,0,0,0,360.0,1.0,1,1,8235.0,9.01627006814768,4.836281906951478,0.1434493565000045,-0.2440817597079924,1411.001067339029,0.0001214181641573,0.0,0.48284260249043554
0,0,0,1,0,360.0,0.0,2,0,2720.0,7.908754738783246,4.394449154672439,-0.6342680325353424,-0.7399291676081375,504.2220108134773,0.0,0.0,0.4932731098255188
1,1,0,0,0,360.0,1.0,1,1,4663.0,8.447628728030327,4.934473933130692,-0.3602689596621458,-0.1008369529812838,785.7478274472874,0.0002144082332761,0.0,0.5222976129968485
1,1,0,0,0,360.0,1.0,2,1,3819.0,8.24800570160062,4.653960350157523,-0.4792886289904926,-0.4754772167280601,675.455744908717,0.000261780104712,0.0,0.503239346981807
0,0,0,0,0,360.0,1.0,2,1,10408.0,9.250426095515468,5.560681631015528,0.4498826994508311,1.2324416327057732,1586.4205253911925,9.607070804111828e-05,0.0,0.5424829738003096
1,1,2,0,0,360.0,1.0,2,0,4616.0,8.43750042250699,4.90527477843843,-0.3668968322432267,-0.1449122781279633,781.6740411223742,0.0002165908598657,0.00043318171973142733,0.5197641916645749
1,1,0,0,1,360.0,1.0,0,1,6327.0,8.75273950944749,5.030437921392435,-0.12561406657877,0.0534266850320946,1049.1775361048883,0.000158027812895,0.0,0.5157974245615239
0,0,0,1,0,360.0,1.0,1,1,1963.0,7.582738488914411,3.9889840465642745,-0.7410190866604117,-1.0374376123482247,393.4668825713813,0.0005091649694501,0.0,0.4647682149137485
1,0,0,1,0,360.0,1.0,0,1,6506.0,8.780633799494984,4.02535169073515,-0.1003717433444405,-1.015399949774885,1294.6357589250135,0.0001536806516059,0.0,0.411563480778004
1,1,2,0,0,360.0,1.0,2,1,5532.0,8.618485442898109,5.1298987149230735,-0.2377238261949261,0.2297279856188129,902.4618932989048,0.0001807337791433,0.0003614675582866438,0.5333374724511101
1,1,0,0,0,360.0,0.0,2,0,3158.0,8.058010800802085,4.61512051684126,-0.5725019008222904,-0.5195525418747398,562.4100124882996,0.0,0.0,0.5095070670960772
1,1,0,0,0,360.0,0.0,0,0,5681.0,8.645058562414134,5.010635294096256,-0.216712059927244,0.020370191172085,945.1579944602479,0.0,0.0,0.5195028378181363
1,1,1,1,0,180.0,1.0,1,1,9762.0,9.186355009225672,5.634789603169249,0.3587847061023571,1.452818258439171,1471.3352772086355,0.0001024275325207,0.00010242753252074157,0.5531703536805738
1,1,1,0,0,360.0,1.0,2,1,3428.0,8.14002395246292,4.574710978503383,-0.5344268881224638,-0.5636278670214193,614.9197713062964,0.00029163021289,0.00029163021289005544,0.5005141126868334
1,1,0,0,0,360.0,0.0,2,0,6567.0,8.789964651132264,5.111987788356544,-0.0917696108455908,0.1966714917588032,1074.445863997023,0.0,0.0,0.5221661130068854
0,0,1,0,0,36.0,1.0,1,0,3481.0,8.155362120328135,5.049856007249537,-0.5269529041480533,0.0864831788921043,575.3855952651966,0.0002871912693854,0.0002871912693854107,0.5515735959844859
1,1,3,0,0,180.0,1.0,0,1,4106.0,8.320448113956559,3.713572066704308,-0.4388163006762325,-1.1806824190749332,871.1015641415413,0.0002434867299732,0.0007304601899196494,0.3984327814822076
0,1,1,0,0,360.0,1.0,2,1,4666.0,8.448271745949816,4.912654885736052,-0.359845903965481,-0.1338934468412934,789.1548027361554,0.0002142704092564,0.00021427040925648167,0.5199527509189135
0,1,0,1,0,360.0,0.0,1,0,5386.0,8.591743922680534,5.187385805840755,-0.2583125367659434,0.3399162984855118,870.4807117273559,0.0,0.0,0.5408177957685796
1,0,0,0,0,360.0,0.0,0,0,6277.0,8.744806737401898,4.77912349311153,-0.1326649948565157,-0.3212135787146816,1086.150868290307,0.0,0.0,0.49042773467929346
1,1,2,0,1,360.0,0.0,0,0,6633.0,8.799963219506997,4.836281906951478,-0.0824623855189665,-0.2440817597079924,1136.5112422173383,0.0,0.00030147723846849563,0.4935000059311217
1,1,2,0,1,360.0,1.0,1,1,6666.0,8.80492526261806,5.081404364984463,-0.0778087728556544,0.1415773353254538,1096.1283940238416,0.0001499925003749,0.0002999850007499625,0.5182501884392389
1,1,1,0,0,360.0,1.0,2,1,2963.0,7.994294986415977,3.4339872044851463,-0.6000005211054984,-1.2908707319416322,668.2473050447265,0.0003373819163292,0.00033738191632928474,0.3817961507457198
0,1,2,0,0,360.0,1.0,2,1,12893.0,9.60689927061335,4.262679877041316,1.0785434646946346,-0.8501174804748365,2449.8925074744348,7.755545214828603e-05,0.00015511090429657206,0.40187803883941514
1,1,0,0,0,360.0,1.0,1,1,10916.0,9.29807648628027,5.560681631015528,0.5215201307527271,1.2324416327057732,1663.8515041477958,9.160025648071816e-05,0.0,0.5399728423481618
0,0,1,1,0,360.0,1.0,1,1,5191.0,8.554874258383926,4.890349128221754,-0.2858111570491515,-0.1669499407013031,881.2720412664434,0.0001926040061633,0.0001926040061633282,0.5118172145416479
1,1,1,0,1,360.0,0.0,0,0,12893.0,9.521494800613103,5.932245187448011,0.9069238704143052,2.5216448932461506,1859.8592016544558,0.0,7.755545214828603e-05,0.5638215196477909
1,1,1,0,1,300.0,0.0,0,0,2178.0,7.68662133494462,4.204692619390966,-0.7107000950661053,-0.894192805621516,418.4685166392903,0.0,0.0004589261128958238,0.4840423517111641
1,1,2,0,0,360.0,1.0,1,1,2957.0,7.992268643270745,4.406719247264253,-0.6008466324988279,-0.7289103363214676,546.9120671461187,0.0003380662609871,0.000676132521974307,0.4900564498328204
1,1,0,0,0,360.0,1.0,0,1,5182.0,8.553139318189707,4.691347882229144,-0.2870803241391458,-0.4314018915813806,910.5048763897303,0.0001929384526336,0.0,0.491079186220655
1,1,0,0,0,360.0,1.0,1,1,4732.0,8.462314529906248,4.812184355372417,-0.3505386786388568,-0.2771382535680021,814.1517389457954,0.000211282484682,0.0,0.5085631364465006
0,0,0,1,0,360.0,1.0,2,1,4272.0,8.360071435644025,4.795790545596741,-0.4154072187941169,-0.2991759161413418,737.0866780625092,0.0002340276152586,0.0,0.5123668743952021
0,0,0,0,0,360.0,1.0,0,1,2900.0,7.972810784121404,4.276666119016055,-0.6088846907354579,-0.8390986491881666,549.5894442797843,0.0003447087211306,0.0,0.47662501995296636
0,1,0,1,0,360.0,1.0,0,1,4100.0,8.31898612539206,4.8283137373023015,-0.4396624120695619,-0.2551005909946623,703.4624738471491,0.0002438429651304,0.0,0.518115777009934
0,0,0,0,0,480.0,0.0,2,0,5417.0,8.59748202264504,4.969813299576001,-0.2539409612337411,-0.0457427965479343,907.3985614231414,0.0,0.0,0.5178247052560077
1,1,2,1,0,180.0,0.0,2,0,2889.0,7.969011781106478,3.828641396489095,-0.610435894956562,-1.1255882626415838,598.3049397912613,0.0,0.0006920415224913495,0.42687438593338184
0,0,0,0,0,360.0,0.0,1,1,11117.0,9.316320695513417,4.927253685157205,0.5498648624292647,-0.1118557842679537,1875.5735101803982,0.0,0.0,0.4776173434875939
1,1,1,0,0,360.0,1.0,1,0,12893.0,10.429605648120411,5.564520407322694,3.7550758389268895,1.2434604639924431,1964.042946019014,7.755545214828603e-05,7.755545214828603e-05,0.48685147840054954
1,1,3,1,0,180.0,1.0,2,0,3992.0,8.292298107063221,4.836281906951478,-0.4548924171494926,-0.2440817597079924,683.9971172820163,0.0002504382669671,0.0007513148009015778,0.5204613381134796
1,0,0,0,1,360.0,0.0,2,0,10416.0,9.251194365984448,5.236441962829949,0.4510108479752704,0.4390857800655409,1670.1831047383735,0.0,0.0,0.5108128649092374
1,1,2,0,0,360.0,1.0,2,1,9703.0,9.180293450623886,4.727387818712341,0.3504646107346172,-0.387326566434701,1694.1405588597763,0.0001030502885408,0.00020610057708161583,0.46436655698000817
0,0,0,0,0,360.0,1.0,2,1,2995.0,8.005033344637111,4.110873864173311,-0.5954879270077412,-0.9603057933415354,586.0054620002726,0.0003337783711615,0.0,0.4565084555318738
1,1,0,0,0,360.0,1.0,0,0,8649.0,9.065314599925925,5.209486152841421,0.2018310426397386,0.3839916236321914,1392.868876282504,0.0001156069364161,0.0,0.5175681396863403
1,0,0,0,0,360.0,1.0,1,1,12893.0,10.021315031649332,4.6443908991413725,2.155079194140843,-0.48649604801473,2284.2145822964335,7.755545214828603e-05,0.0,0.4214007934447313
0,1,2,0,0,360.0,1.0,1,1,6666.0,8.80492526261806,4.852030263919617,-0.0778087728556544,-0.2220440971346526,1139.0918534886723,0.0001499925003749,0.0002999850007499625,0.4948564251089511
1,0,0,1,0,360.0,1.0,1,1,3946.0,8.280711075662847,4.890349128221754,-0.4613792711650186,-0.1669499407013031,669.9093575105732,0.0002533569799847,0.0,0.5269369004543087
0,0,1,0,0,360.0,1.0,2,1,12893.0,9.492733482494351,3.713572066704308,0.8523496855445537,-1.1806824190749332,2735.292855936895,7.755545214828603e-05,7.755545214828603e-05,0.35391845917938164
1,1,3,0,0,360.0,0.0,2,1,6144.0,8.723394022000136,5.081404364984463,-0.1514204640753192,0.1415773353254538,1010.2929572280952,0.0,0.00048820179007323027,0.5225957472758263
1,1,0,0,0,360.0,1.0,0,1,9734.0,9.1834829178063,5.198497031265826,0.3548361862668195,0.3619539610588517,1570.3806827527303,0.0001027221366204,0.0,0.5104832082720941
1,1,0,1,0,360.0,1.0,0,1,4300.0,8.366602832783736,4.68213122712422,-0.4114586989585793,-0.4424207228680504,756.7583056641707,0.0002325040688212,0.0,0.4998750679100482
1,1,0,1,0,360.0,0.0,0,0,7686.0,8.947285869349132,5.030437921392435,0.0660301640103571,0.0534266850320946,1274.534304172937,0.0,0.0,0.5057095963123844
1,0,0,1,0,360.0,1.0,0,1,5787.0,8.663542087751374,4.795790545596741,-0.2017640919784232,-0.2991759161413418,998.4832879091153,0.0001727712508638,0.0,0.4962766759897956
1,1,2,1,0,360.0,1.0,0,1,5398.0,8.593969030218288,5.062595033026967,-0.2566203139792845,0.1085208414654441,890.3777954149208,0.0001852194850898,0.0003704389701796629,0.5276851548177011
1,0,1,0,0,180.0,0.0,2,0,5049.0,8.527143522269405,4.718498871295094,-0.3058357933579492,-0.3983453977213709,882.9240179348903,0.0,0.00019801980198019803,0.49526900274628466
0,0,0,0,0,360.0,1.0,1,1,8333.0,9.0280988119824,5.638354669333745,0.157269175924386,1.4638370897258408,1255.2809265366259,0.0001199904007679,0.0,0.5622555955069544
1,1,0,0,0,360.0,1.0,2,1,4192.0,8.341171747170762,4.48863636973214,-0.4266887040385099,-0.6517785173147784,763.7598335202849,0.0002384927259718,0.0,0.4805217687054785
0,0,1,1,1,360.0,1.0,1,0,3867.0,8.260492856573185,4.143134726391533,-0.4725197378438568,-0.9382681307681956,751.8760844737039,0.0002585315408479,0.0002585315408479835,0.44739894415562304
1,1,0,1,0,480.0,0.0,2,0,4666.0,8.448271745949816,4.61512051684126,-0.359845903965481,-0.5195525418747398,830.9705884326808,0.0,0.0,0.48846187333885904
1,1,0,0,0,360.0,1.0,0,0,12893.0,9.728181330636078,5.720311776607412,1.3488760548634036,1.7282890406059184,1918.512180473377,7.755545214828603e-05,0.0,0.5332042403377472
1,1,2,0,0,180.0,1.0,2,1,3286.7999878,8.097973923364721,4.3694478524670215,-0.554338711299244,-0.7619668301814774,612.1299765095702,0.0003041547550674,0.000608309510134855,0.4802660338743926
1,1,3,0,0,360.0,1.0,0,1,12893.0,9.52857589747142,4.875197323201151,0.9206026712731318,-0.1889876032746429,2194.479485665196,7.755545214828603e-05,0.00023266635644485808,0.4630443253367244
1,1,2,0,0,360.0,1.0,2,0,4566.0,8.426611813185,4.61512051684126,-0.3739477605209724,-0.5195525418747398,813.1615316724433,0.0002189621195533,0.0004379242391066346,0.4895842332646065
1,1,0,0,0,360.0,1.0,1,1,6250.0,8.740496729931813,4.859812404361672,-0.1364724961264984,-0.2110252658479827,1066.5870455763904,0.0001599744040953,0.0,0.4989286007794484
1,1,3,0,0,360.0,1.0,1,1,4691.0,8.453614209773367,4.61512051684126,-0.3563204398266082,-0.5195525418747398,835.4228526227402,0.0002131287297527,0.0006393861892583121,0.4881858318345634
1,1,2,1,0,360.0,1.0,2,1,5251.0,8.566364235422688,4.844187086458591,-0.2773500431158567,-0.2330629284213225,898.4996411505974,0.0001904036557501,0.0003808073115003808,0.5063770275985683
1,1,2,0,0,360.0,1.0,0,1,7926.0,8.978029932837156,5.497168225293202,0.0998746197435363,1.0561403321190548,1219.9160811543122,0.0001261511290526,0.00025230225810521004,0.5509272133171619
0,0,0,0,0,360.0,1.0,2,1,4292.0,8.36474106822456,4.442651256490317,-0.4125868474830186,-0.695853842461458,788.5862602131315,0.0002329373398555,0.0,0.47440193211157183
1,0,0,0,0,360.0,1.0,2,1,5968.0,8.69433468816865,4.709530201312334,-0.1762397316129839,-0.4093642290080408,1045.269889040653,0.0001675322499581,0.0,0.4858023116387792
1,0,0,0,0,360.0,1.0,1,1,4897.0,8.496582237512113,4.919980925828125,-0.327270615322296,-0.1228746155546235,827.198611170352,0.0002041649652919,0.0,0.5180791154941914
1,0,0,0,0,60.0,1.0,2,1,8666.0,9.067277989134343,5.049856007249537,0.2042283582541721,0.0864831788921043,1432.4307867188145,0.0001153801776854,0.0,0.501610863701178
1,1,0,0,0,360.0,1.0,1,1,10208.0,9.231024963169016,5.545177444479562,0.4216789863398484,1.1883663075590936,1559.621581934313,9.795278675678324e-05,0.0,0.5419962774445198
1,0,0,0,0,360.0,1.0,1,0,6767.0,8.81996090128606,4.836281906951478,-0.0635658977346082,-0.2440817597079924,1159.471065292436,0.0001477541371158,0.0,0.4924950267692105
1,1,0,0,0,360.0,1.0,2,1,4342.0,8.376320632534823,4.836281906951478,-0.405535919205273,-0.2440817597079924,743.9668044184657,0.0002302555836979,0.0,0.5157974109983079
0,1,1,0,0,180.0,1.0,1,1,7453.0,8.916506080039204,4.948759890378168,0.0331728382360623,-0.078799290407944,1252.8661666198475,0.0001341561577676,0.00013415615776764153,0.4990426920969128
1,1,0,1,0,360.0,1.0,0,1,3589.0,8.185907481482324,4.564348191467836,-0.5117228990681227,-0.5746466983080891,644.9991762742739,0.0002785515320334,0.0,0.4968859310491651
1,0,0,0,0,360.0,1.0,2,0,6782.0,8.82217476094608,4.836281906951478,-0.0614506192512845,-0.2440817597079924,1162.041194741141,0.0001474273920094,0.0,0.49238402132499254
1,0,0,1,1,360.0,1.0,1,1,5800.0,8.665785595466064,4.890349128221754,-0.1999308506262093,-0.1669499407013031,984.6614986217244,0.0001723840717117,0.0,0.5059443001214172
1,1,2,0,0,360.0,1.0,0,1,10819.0,9.289151552400472,4.795790545596741,0.5078413298939005,-0.2991759161413418,1866.6996184359286,9.242144177449168e-05,0.00018484288354898336,0.46610165290819117
1,1,3,0,0,360.0,1.0,1,0,6406.0,8.765146421639022,5.017279836814924,-0.1144735998999319,0.0313890224587549,1064.6006457613635,0.0001560792882784,0.00046823786483533636,0.5137946345276412
1,1,0,0,1,360.0,1.0,1,1,6166.0,8.726967774991493,5.081404364984463,-0.1483180556331111,0.1415773353254538,1013.9105426869198,0.0001621533971136,0.0,0.5224037421043998
1,1,0,1,0,360.0,0.0,2,0,4787.0,8.473868066677865,5.204006687076795,-0.3427826575333365,0.3729727923455215,771.598136728563,0.0,0.0,0.5493011566606761
0,0,0,0,0,360.0,1.0,2,1,3244.0,8.08487062913819,4.394449154672439,-0.5603743041845678,-0.7399291676081375,601.3588981907795,0.0003081664098613,0.0,0.48371070255838144
1,1,0,0,0,360.0,1.0,2,1,4698.0,8.455104999102815,4.795790545596741,-0.3553333098677238,-0.2991759161413418,810.5882990490796,0.0002128112364332,0.0,0.5072170585151416
1,1,0,0,0,360.0,1.0,2,1,4492.0,8.41027590907016,4.564348191467836,-0.384383134372036,-0.5746466983080891,807.2823348632038,0.0002225684397952,0.0,0.4850387210292588
1,1,0,0,0,360.0,1.0,1,1,5502.0,8.613048677059759,4.882801922586371,-0.2419543831615735,-0.177968771987973,935.2686139024461,0.0001817190623296,0.0,0.5079347964021568
1,0,0,0,0,360.0,1.0,2,1,6000.0,8.699681400989514,4.955827057601261,-0.1717271375152267,-0.0677804591212741,1007.4167604216046,0.0001666388935177,0.0,0.510926787460843
1,1,2,0,0,360.0,1.0,2,1,7583.0,8.933796043934858,5.236441962829949,0.051505251758201,0.4390857800655409,1215.917673121264,0.0001318565400843,0.00026371308016877635,0.5271340321132415
1,0,0,1,0,36.0,1.0,1,0,3358.0,8.119398589612294,4.394449154672439,-0.5442981877113077,-0.7399291676081375,622.4917324675208,0.0002977076510866,0.0,0.481879272135123
1,1,0,1,0,180.0,1.0,1,1,4188.0,8.340217320947035,4.7535901911063645,-0.4272527783007296,-0.3542700725746913,727.8933432682811,0.0002387204583432,0.0,0.5089378574142622
1,1,2,1,0,480.0,1.0,1,0,7750.0,8.955577146281511,5.236441962829949,0.0750553522058715,0.4390857800655409,1242.695762454147,0.0001290156108889,0.0002580312217778351,0.5259807528874207
1,1,0,1,0,360.0,1.0,2,1,4567.0,8.426830751335846,4.7535901911063645,-0.3738067419554174,-0.3542700725746913,793.7652575707353,0.0002189141856392,0.0,0.5042617520668596
1,1,2,0,0,360.0,1.0,1,1,10489.0,9.258177701390345,5.342334251964811,0.4613052032607791,0.6704812370856087,1653.8075073464602,9.532888465204957e-05,0.00019065776930409913,0.5207878443401049
1,1,0,0,0,360.0,1.0,2,1,5821.0,8.669399124305569,4.976733742420574,-0.1969694607495562,-0.0347239652612644,973.9433360875296,0.000171762281003,0.0,0.5146890389404616
1,0,1,0,1,360.0,1.0,0,0,4692.0,8.453827315794417,4.672828834461906,-0.3561794212610533,-0.4534395541547203,827.1005766111853,0.0002130833155763,0.00021308331557639036,0.49427905528325616
1,1,1,1,0,360.0,1.0,1,1,5100.0,8.537191877922927,4.51085950651685,-0.2986438465146487,-0.6297408547414386,925.4454761492306,0.0001960399921584,0.00019603999215840032,0.47297564778567236
1,0,0,0,0,360.0,1.0,1,1,4895.0,8.496173824192162,4.634728988229636,-0.3275526524534059,-0.4975148793013999,868.7196864703071,0.000204248366013,0.0,0.4880627791818998
1,1,2,1,0,360.0,1.0,2,1,5266.0,8.569216219483389,4.709530201312334,-0.2752347646325331,-0.4093642290080408,922.3175663016217,0.0001898614011771,0.00037972280235428136,0.49215422593581926
1,1,1,0,0,360.0,1.0,1,1,4545.0,8.422003004412488,4.653960350157523,-0.3769091503976255,-0.4754772167280601,803.8613146399891,0.0002199736031676,0.0002199736031676199,0.4939459632923055
1,0,0,0,0,360.0,1.0,2,0,2435.0,7.798112628829788,4.330733340286331,-0.6744583237184927,-0.795023324041487,456.7851821808082,0.0004105090311986,0.0,0.4922343601393916
1,0,0,0,0,480.0,1.0,2,0,3069.0,8.029432840581244,4.276666119016055,-0.5850525531566776,-0.8390986491881666,581.6172429291925,0.0003257328990228,0.0,0.4736361845226103
0,0,0,0,0,360.0,1.0,1,1,4124.0,8.324821298768782,4.7535901911063645,-0.436277966496244,-0.3542700725746913,716.7698537818508,0.0002424242424242,0.0,0.5097781543260258
1,1,0,0,0,360.0,1.0,0,1,3798.0,8.242493153187626,4.727387818712341,-0.4822500188671458,-0.387326566434701,663.1295313356106,0.0002632271650434,0.0,0.5114840487690187
1,1,3,0,0,360.0,1.0,0,1,9504.0,9.15957325492253,5.62040086571715,0.3224019161891895,1.4087429332924917,1435.5626181512932,0.0001052077853761,0.0003156233561283535,0.553212297868313
1,0,3,0,1,360.0,1.0,1,1,9357.0,9.14398687142616,5.680172609017068,0.3016721870526173,1.5960630651658796,1400.7123090456798,0.000106860440265,0.0003205813207950417,0.5599546490953298
1,1,1,0,1,360.0,1.0,1,1,2895.0,7.971085753505607,4.564348191467836,-0.6095897835632326,-0.5746466983080891,520.2765715558716,0.0003453038674033,0.0003453038674033149,0.5087843675649002
1,0,0,0,0,360.0,0.0,1,0,12893.0,9.615805480084347,5.493061443340548,1.0972989339134382,1.045121500832385,1985.6580924893901,0.0,0.0,0.5174417950334281
1,1,0,1,1,180.0,0.0,0,0,6058.0,8.70930004894499,5.111987788356544,-0.1635480607130417,0.1966714917588032,991.1669017959441,0.0,0.0,0.5265042549500787
1,1,1,1,0,180.0,0.0,0,0,4153.0,8.331827004436057,4.736198448394496,-0.4321884280951515,-0.3763077351480311,723.9986617203565,0.0,0.00024073182474723158,0.5075317455138266
1,1,1,0,1,180.0,0.0,2,0,12893.0,9.572480355345974,5.081404364984463,1.0076111262205132,0.1415773353254538,2120.069514573866,0.0,7.755545214828603e-05,0.4806255669621605
1,1,2,1,0,360.0,1.0,1,1,3934.0,8.277666160851503,3.828641396489095,-0.4630714939516776,-1.1255882626415838,814.721922166432,0.0002541296060991,0.0005082592121982211,0.412672899639849
0,0,0,0,0,360.0,0.0,1,0,4166.0,8.334951631422454,4.762173934797756,-0.4303551867429377,-0.3432512412880214,722.991018171377,0.0,0.0,0.5101444681049836
1,1,2,0,0,120.0,1.0,2,1,2385.0,7.777373602657861,2.8903717578961645,-0.6815092519962384,-1.4341155386683409,613.0519519527256,0.0004191114836546,0.0008382229673093043,0.32929802110974704
1,1,1,0,0,360.0,1.0,0,1,6000.0,8.699681400989514,5.081404364984463,-0.1717271375152267,0.1415773353254538,986.6142160430618,0.0001666388935177,0.00016663889351774705,0.5238733268564969
1,0,0,0,0,360.0,1.0,2,0,3600.0,8.188966863648876,4.394449154672439,-0.5101716948470186,-0.7399291676081375,667.3526613707787,0.0002777006387114,0.0,0.47823103727326244
1,0,0,1,0,360.0,1.0,0,1,3691.0,8.213923595622743,4.709530201312334,-0.4973390053815215,-0.4093642290080408,646.4629960537952,0.0002708559046587,0.0,0.5111318921235346
1,1,2,0,0,360.0,1.0,2,1,5391.0,8.592671652592143,4.875197323201151,-0.2576074439381689,-0.1889876032746429,917.5862023750153,0.0001854599406528,0.000370919881305638,0.5082210149331828
1,1,0,0,0,360.0,1.0,0,1,4521.0,8.416709652837914,4.07753744390572,-0.3802935959709435,-0.9823434559148752,890.3922521391348,0.0002211410880141,0.0,0.43301084924890637
1,1,0,0,0,360.0,1.0,0,0,1950.0,7.576097340623111,4.912654885736052,-0.7428523280126256,-0.1338934468412934,329.80108558411985,0.000512557662737,0.0,0.572831054804599
0,0,0,0,0,360.0,1.0,1,0,4230.0,8.350193650720067,4.727387818712341,-0.4213299985474232,-0.387326566434701,738.5565870325521,0.0002363507445048,0.0,0.50559250378181
1,1,2,0,1,360.0,1.0,0,1,7100.0,8.867990898182093,5.176149732573829,-0.016606715404822,0.3178786359121721,1149.583528157302,0.0001408252358822,0.0002816504717645402,0.5245393703724831
1,1,3,0,0,360.0,1.0,2,1,5666.0,8.64241515616962,4.709530201312334,-0.2188273384105677,-0.4093642290080408,992.3758698566253,0.000176460208223,0.0005293806246691371,0.48841811154531967
0,0,2,0,0,360.0,1.0,2,0,3427.0,8.13973227971767,4.934473933130692,-0.5345679066880187,-0.1008369529812838,577.4732585592652,0.0002917152858809,0.0005834305717619603,0.5398926119620563
1,1,3,0,0,180.0,1.0,2,1,7740.0,8.954286157204713,4.859812404361672,0.0736451665503224,-0.2110252658479827,1320.8613972418018,0.0001291822761917,0.0003875468285751195,0.4882130498975295
1,1,2,0,0,360.0,1.0,1,1,3859.0,8.258422462458876,4.574710978503383,-0.4736478863682961,-0.5636278670214193,692.2331964617847,0.0002590673575129,0.0005181347150259067,0.4941134407133566
0,0,1,0,0,360.0,1.0,2,1,4436.0,8.39773375137891,4.51085950651685,-0.3922801740431111,-0.6297408547414386,804.9561043525465,0.0002253775073247,0.000225377507324769,0.47999439288807055
1,0,2,0,0,360.0,0.0,1,1,4923.0,8.501876487304344,5.117993812416755,-0.3236041326178683,0.2076903230454732,804.675544131565,0.0,0.00040617384240454913,0.5386297979409661
1,1,0,0,0,360.0,1.0,2,0,7933.0,8.978912601074276,5.62040086571715,0.1008617497024207,1.4087429332924917,1198.2658091113435,0.0001260398285858,0.0,0.5632277874757704
1,1,1,0,0,360.0,1.0,1,1,6500.0,8.77971129020447,3.295836866004329,-0.10121785473777,-1.3349460570883118,1513.0928391249226,0.0001538224888478,0.00015382248884786957,0.3370075831691982
1,0,0,1,0,300.0,1.0,0,0,2755.0,7.921535632133549,4.189654742026425,-0.6293323827409204,-0.905211636908186,530.8638314009005,0.0003628447024673,0.0,0.4696113892025657
1,1,2,0,0,300.0,1.0,1,1,8450.0,9.042040056544485,5.442417710521793,0.1737683480943108,0.9128955253923464,1311.6193919247758,0.0001183291918116,0.00023665838362323986,0.5419633540472608
1,1,1,0,0,360.0,1.0,2,1,4082.0,8.314587291319576,4.61512051684126,-0.4422007462495504,-0.5195525418747398,726.9656969528938,0.0002449179524859,0.0002449179524859172,0.4954723566917634
1,1,0,1,0,360.0,1.0,0,1,4467.0,8.404696160189092,4.795790545596741,-0.3879085985109088,-0.2991759161413418,770.7317862605872,0.0002238137869292,0.0,0.5099357240160236
1,1,0,0,0,360.0,1.0,0,1,5488.0,8.610501368549889,4.836281906951478,-0.2439286430793423,-0.2440817597079924,940.3246942995255,0.000182182546912,0.0,0.5032288869733771
1,1,1,0,0,360.0,1.0,0,0,6091.0,8.714731714015052,4.859812404361672,-0.1588944480497296,-0.2110252658479827,1039.453071136927,0.0001641497045305,0.00016414970453053183,0.5002518389005655
0,1,1,0,1,360.0,1.0,1,1,12893.0,9.87740021777281,6.398594934535208,1.7297672004272244,4.989863101460207,1742.628176576876,7.755545214828603e-05,7.755545214828603e-05,0.5882467139602358
0,0,0,0,0,360.0,1.0,1,1,3846.0,8.255048902752295,4.718498871295094,-0.47548112772051,-0.3983453977213709,672.5541241785677,0.0002599428125812,0.0,0.5098297071009417
0,0,0,1,0,360.0,1.0,1,1,4408.0,8.391403185357937,4.795790545596741,-0.3962286938786487,-0.2991759161413418,760.5519842929637,0.0002268088001814,0.0,0.5106575078230929
1,0,3,0,0,360.0,1.0,0,0,12893.0,9.648659816955297,5.771441123130016,1.1679492352564498,1.9045903411926368,1904.0260065113537,7.755545214828603e-05,0.00023266635644485808,0.5419875573394181
1,1,0,0,1,360.0,1.0,2,1,5492.0,8.61122983334262,5.241747015059643,-0.2433645688171226,0.4501046113522108,879.8818642840367,0.0001820498816675,0.0,0.5453773456623973
